,Gender,Age,Income (USD),Income Stability,Profession,Location,Loan Amount Request (USD),Current Loan Expenses (USD),Expense Type 1,Expense Type 2,Dependents,Credit Score,No. of Defaults,Has Active Credit Card,Property Type,Property Location,Co-Applicant,Property Price,Loan Sanction Amount (USD)
11956,0,52,5664.56,1,1,1,81656.81,225.64,1,0,2.0,669.62,0,2,3,2,1.0,102412.48,0.0
11957,0,47,2630.574417479547,1,1,1,174890.24,613.23,1,1,2.2530265023448575,673.37,0,2,2,1,1.0,223934.62,122423.17
11958,0,38,3099.37,1,7,1,47921.03,364.12,1,0,1.0,738.8107459989426,0,2,1,0,1.0,82236.92,31148.67
11959,0,26,1192.03,1,1,1,52958.05,342.12,0,0,2.0,811.77,0,0,4,0,1.0,63549.54,39718.54
11960,1,44,2274.33,1,1,0,141222.2,467.49,0,1,2.0,756.76,0,1,2,0,0.0,167987.9,0.0
11961,1,49,2630.574417479547,1,7,1,99357.98,368.98,0,1,2.0,727.85,0,2,3,1,1.0,181945.69,64582.69
11962,1,40,2630.574417479547,1,1,1,19191.31,92.94,0,1,2.0,650.01,0,1,4,1,1.0,28987.43,13433.92
11963,0,60,1929.34,2,7,1,58408.54,304.91,0,1,2.2530265023448575,716.4729026064142,0,0,2,0,1.0,82248.06,46726.83
11964,0,18,3530.34,1,7,0,75062.51,350.56,0,1,3.0,830.73,0,2,1,2,1.0,140138.75,56296.88
11965,1,60,1154.73,1,7,1,106179.43,405.04,0,1,2.0,806.55,0,2,1,0,1.0,192712.97,74325.6
11966,0,24,3881.56,1,7,1,26756.54,141.18,0,1,1.0,791.81,0,1,1,2,1.0,45471.99,18729.58
11967,0,48,2432.71,1,1,1,186427.64,1075.22,0,1,2.0,802.35,0,2,2,1,1.0,306576.86,149142.11
11968,1,52,2630.574417479547,1,4,1,56065.11,298.53,0,1,2.2530265023448575,741.4794607954838,0,1,4,2,1.0,63678.5,39245.58
11969,0,21,6497.23,1,1,2,85371.24,531.51,0,1,2.0,843.1,0,1,1,1,1.0,139402.06,59759.87
11970,1,52,1668.84,1,4,0,49485.75,284.97,0,1,3.0,694.77,0,0,2,2,1.0,93808.04,34640.02
11971,0,64,2451.97,1,7,1,68011.61,377.8,0,1,4.0,675.21,0,0,2,0,1.0,77242.59,44207.55
11972,0,18,2445.61,1,4,1,149482.49,576.14,1,1,3.0,705.56,0,3,4,2,1.0,183970.81,104637.74
11973,0,24,2630.574417479547,1,7,1,125490.21,362.99,0,1,2.0,767.01,0,0,4,0,1.0,199597.61,87843.15
11974,1,61,1263.31,0,3,1,62087.25,422.3,0,0,2.0,848.31,0,3,3,2,0.0,114520.92,43461.08
11975,0,18,1753.8,1,7,1,39229.05,191.09,0,1,1.0,739.85,0,1,2,2,1.0,66347.44,27460.34
11976,0,65,3279.88,0,3,1,64930.65,608.59,0,1,2.0,868.7,0,0,2,2,0.0,87687.5,51944.52
11977,1,18,3006.9,1,7,0,73543.28,540.26,0,1,2.0,612.75,0,2,2,0,1.0,130704.9,0.0
11978,1,65,2794.39,0,3,1,76862.56,288.87,1,1,4.0,820.38,0,2,2,1,0.0,140805.62,0.0
11979,0,48,1137.97,1,1,1,54876.37,276.12,0,0,2.2530265023448575,749.82,0,0,1,1,1.0,97283.66,38413.46
11980,0,64,2778.51,1,1,0,35039.16,375.2,0,1,2.0,742.92,0,1,2,0,1.0,41084.75,22775.45
11981,1,28,2630.574417479547,1,7,1,115497.95,345.83,1,0,4.0,726.63,1,0,4,1,1.0,192925.78,80848.56
11982,0,59,2473.4,1,1,1,92992.97,455.68,0,0,3.0,676.03,0,2,2,1,1.0,117346.1,65095.08
11983,1,50,2993.9,1,7,0,152224.05,468.1,1,0,3.0,626.96,0,0,2,0,0.0,174181.47,0.0
11984,1,62,1567.21,0,3,1,115232.91,464.31,0,1,2.0,731.57,0,0,3,0,1.0,181002.77,74901.39
11985,1,37,2689.7,1,7,1,44901.31,217.67,1,0,2.0,728.6,0,2,4,1,0.0,59612.14,0.0
11986,0,37,2258.47,1,1,1,95671.38,390.66,1,1,1.0,747.84,1,2,4,2,1.0,175680.58,66969.97
11987,0,65,2630.574417479547,0,3,0,157345.54,653.12,0,1,2.2530265023448575,798.02,0,2,4,2,0.0,274040.25,118009.16
11988,0,18,2630.574417479547,1,7,1,135266.04,412.84,1,0,2.0,786.66,0,1,3,2,1.0,166579.48,101449.53
11989,1,38,1291.05,1,7,1,33847.45,184.02,0,0,3.0,607.6,0,0,2,2,1.0,40739.66,0.0
11990,1,28,1636.25,1,7,0,48336.7,221.75,1,0,2.0,720.36,0,3,1,0,1.0,61977.59,31418.86
11991,1,34,2630.574417479547,1,4,0,187513.4,495.89,0,0,2.0,772.6269058474883,0,0,1,0,1.0,303444.18,121883.71
11992,1,34,4043.88,1,7,2,92211.65,451.21,1,1,3.0,835.79,0,0,2,1,1.0,165665.91,64548.15
11993,1,32,2400.16,1,7,1,79843.86,324.31,0,1,3.0,815.59,0,0,2,0,1.0,147607.92,55890.7
11994,1,46,3689.55,1,1,1,87860.23,448.81,0,0,1.0,666.83,0,1,2,2,0.0,139244.92,0.0
11995,1,31,4601.86,1,7,0,83258.79,439.31,1,1,2.0,754.86,1,0,3,1,1.0,140187.12,62444.09
11996,1,49,3135.59,1,7,1,56117.23,313.94,0,1,1.0,647.41,0,1,2,1,0.0,70481.37,0.0
11997,1,40,2630.574417479547,1,1,1,23226.22,233.07,0,0,3.0,724.5140676954798,0,1,2,2,1.0,29421.33,16258.35
11998,0,48,3066.12,1,1,1,41915.62,306.13,1,1,2.0,765.75,0,2,1,1,1.0,48403.38,33532.5
11999,0,45,1983.97,1,7,1,120424.19,417.08,0,1,1.0,628.01,1,0,2,0,0.0,157100.66,0.0
12000,1,18,2683.19,1,1,1,82663.06,419.66,1,1,2.0,754.41,1,2,2,0,1.0,153399.52,57864.14
12001,1,31,2630.574417479547,1,4,1,32900.4,398.84,1,0,2.2530265023448575,695.29,0,1,1,1,1.0,48937.68,23030.28
12002,1,60,2190.05,2,1,1,46831.18,275.52,0,1,2.0,841.47,0,2,1,2,1.0,70012.6,35123.38
12003,0,43,10518.81,1,1,2,235310.25,939.93,0,1,3.0,846.03,0,0,3,2,1.0,271914.94,164717.17
12004,1,39,3178.19,1,1,2,38763.0,309.77,1,1,1.0,636.69,0,2,4,2,1.0,43068.73,0.0
12005,1,35,1036.87,1,1,1,33802.29,352.53,0,1,1.0,726.09,0,2,4,2,1.0,60902.38,21971.49
12006,1,62,2515.04,0,3,0,33970.7,314.05,0,1,1.0,787.1900763997859,0,1,1,0,0.0,54200.47,27176.56
12007,0,18,3190.03,1,1,1,50049.61,422.16,0,1,2.0,729.48,0,1,4,2,1.0,80055.21,35034.73
12008,0,22,1342.71,1,1,1,83656.13,289.55,0,0,3.0,656.58,0,2,2,2,1.0,101135.56,58559.29
12009,0,36,2996.74,1,7,1,101895.66,322.5,0,1,2.0,749.13,0,1,4,1,1.0,115175.91,71326.96
12010,0,18,2630.574417479547,1,1,2,158974.76,439.51,0,0,2.0,805.13,0,3,4,0,1.0,196029.41,119231.07
12011,1,35,6224.33,1,1,2,365833.26,972.73,0,0,3.0,816.36,0,1,2,1,1.0,683713.79,292666.61
12012,1,32,3583.95,1,7,1,199022.03,515.84,1,1,4.0,736.36,0,0,4,0,1.0,261262.45,139315.42
12013,0,43,1521.68,1,7,1,37198.22,184.46,1,1,2.2530265023448575,835.44,0,0,4,1,1.0,55068.46,26038.75
12014,1,65,1832.19,0,3,1,30112.48,243.4,0,1,1.0,840.37,1,2,3,1,1.0,35388.21,21078.74
12015,0,18,1844.93,1,1,1,89716.2,252.96,0,1,2.2530265023448575,810.7,0,1,3,0,1.0,121665.17,71772.96
12016,1,54,5902.13,1,1,2,88802.84,558.73,1,1,2.0,840.65,0,2,2,0,1.0,168378.79,0.0
12017,0,65,1217.08,0,3,1,43670.75,164.75,1,1,2.0,808.2,0,2,3,1,1.0,64454.76,0.0
12018,0,58,1851.53,1,7,1,35764.48,282.85,0,1,2.0,637.69,0,0,3,2,0.0,50206.86,0.0
12019,0,18,4132.94,1,7,1,41650.56,167.0,1,1,1.0,824.36,0,0,4,1,1.0,61651.83,31237.92
12020,0,64,2996.58,0,3,1,76925.63,470.25,0,1,2.0,861.06,0,2,1,2,1.0,108175.02,65386.79
12021,1,26,2381.78,1,1,1,66091.18,308.28,0,1,2.0,741.5767319058432,0,1,3,0,1.0,98399.49,49568.38
12022,1,36,2631.92,2,1,1,23665.49,247.63,0,1,3.0,841.29,0,2,3,0,1.0,30441.16,18932.39
12023,1,45,1257.0,1,7,1,42770.97,184.91,0,1,1.0,780.91,0,0,2,1,1.0,59350.22,0.0
12024,0,42,4076.31,1,7,1,88028.48,486.4,1,1,2.0,701.9689357563765,0,1,1,1,1.0,100040.1,0.0
12025,0,38,4367.93,1,7,1,189921.27,523.87,0,1,4.0,833.93,0,2,4,2,1.0,356672.99,0.0
12026,0,43,2834.2,1,1,1,55053.42,410.9,1,1,2.0,740.7,0,2,1,0,1.0,98710.63,35784.72
12027,1,37,3414.87,1,4,2,166808.35,494.19,0,1,1.0,799.37,0,2,2,0,1.0,191567.14,0.0
12028,1,18,1736.67,1,7,1,38361.36,205.23,1,1,2.0,683.45,0,0,1,0,1.0,48840.8,24934.88
12029,1,37,5122.8,1,7,1,149327.96,997.35,0,1,2.2530265023448575,615.39,0,1,2,0,1.0,261952.96,0.0
12030,1,29,1959.57,1,7,1,78673.59,489.82,0,0,2.0,738.87,0,1,1,1,1.0,127634.84,51137.83
12031,0,62,2748.65,0,3,2,146084.22,617.74,1,1,2.2530265023448575,813.2,0,1,4,1,1.0,248124.9,116867.38
12032,1,48,2415.4,1,7,1,35588.98,385.89,1,1,2.0,830.77,0,1,4,1,1.0,52353.44,24912.29
12033,0,65,1381.36,0,3,2,31241.91,320.7,1,1,2.0,871.58,0,1,4,1,0.0,56020.91,24993.53
12034,1,64,1351.54,1,7,1,14737.59,173.39,1,0,1.0,644.69,1,0,1,1,1.0,21609.98,0.0
12035,1,51,1573.38,1,7,1,24612.92,136.4,0,1,6.0,676.72,0,0,4,0,1.0,38535.21,0.0
12036,0,41,2630.574417479547,1,7,0,70071.17,409.2937219655324,0,0,2.0,593.0,0,1,3,0,1.0,92037.19,0.0
12037,0,52,2630.574417479547,1,7,1,125001.22,486.27,1,1,3.0,814.32,0,1,1,2,1.0,192437.89,48210.12045222018
12038,1,51,4209.71,2,7,1,79690.47,420.74,1,1,2.0,810.34,1,0,3,2,1.0,128814.58,63752.38
12039,0,26,1730.73,1,4,1,10357.04,97.85,0,1,1.0,742.68,1,2,4,1,1.0,18919.38,7249.93
12040,0,55,3638.81,1,1,0,164713.72,607.96,0,1,2.2530265023448575,823.52,0,1,1,1,1.0,275510.02,131770.98
12041,1,43,2630.574417479547,1,7,1,92828.02,508.4,0,0,2.0,785.35,0,0,4,0,1.0,138421.69,74262.42
12042,0,65,2608.52,0,3,1,119763.5,384.76,0,1,1.0,697.16,1,3,4,0,1.0,155088.36,83834.45
12043,1,37,2630.574417479547,1,1,1,54879.37,360.16,0,1,4.0,815.69,0,0,3,0,1.0,94702.8,41159.53
12044,1,34,3177.1,1,4,1,22327.43,163.11,0,0,2.0,706.2,0,2,4,1,1.0,41977.45,14512.83
12045,1,32,1484.75,1,7,1,140475.94,443.42,0,0,4.0,630.13,0,1,1,2,1.0,158379.8,0.0
12046,1,45,3477.21,1,1,1,200571.99,525.81,0,1,2.0,823.26,0,1,2,0,1.0,367148.94,150428.99
12047,0,34,2633.88,1,7,1,79938.66,434.92,0,1,4.0,749.16,0,1,4,2,1.0,115294.48,51960.13
12048,0,65,1557.45,0,3,0,107797.87,435.84,0,0,5.0,723.08,1,2,1,2,0.0,185017.01,0.0
12049,0,46,2630.574417479547,1,4,0,51950.39,222.25,0,1,3.0,698.52,0,0,4,0,1.0,89350.65,36365.27
12050,0,38,2811.98,1,1,2,66786.44,758.64,1,1,2.2530265023448575,658.85,0,1,4,0,1.0,76472.16,43411.19
12051,0,18,2586.91,1,1,1,35527.19,389.66,1,1,2.2530265023448575,788.33,1,0,3,2,1.0,51514.61,26645.39
12052,1,54,2771.33,1,7,0,67770.3,382.86,1,0,2.0,631.86,0,0,3,0,1.0,127683.81,0.0
12053,1,46,2630.574417479547,1,4,1,135531.32,473.42,0,0,2.0,773.68,0,1,1,0,1.0,184381.01,48210.12045222018
12054,1,61,1864.56,1,7,0,207135.06,742.26,1,1,5.0,766.55,0,2,2,1,1.0,313975.73,165708.05
12055,0,44,1332.48,1,1,1,43288.55,254.76,1,0,2.0,709.52,0,0,2,1,1.0,79733.97,30301.98
12056,1,34,3653.35,1,1,1,336983.76,893.4,0,1,2.0,698.66,1,3,3,2,1.0,538649.27,0.0
12057,0,34,3222.44,1,7,0,73574.66,389.17,0,1,3.0,632.1,1,0,2,2,1.0,103099.78,0.0
12058,1,62,1982.88,1,7,1,83475.52,435.27,1,0,2.2530265023448575,653.03,1,1,3,0,1.0,117924.11,58432.86
12059,1,38,2630.574417479547,1,7,1,51512.24,256.19,0,1,2.0,660.77,0,1,3,2,1.0,84187.14,36058.57
12060,0,31,2630.574417479547,1,1,1,67776.99,546.85,1,1,4.0,823.53,0,1,1,2,1.0,91255.96,47443.89
12061,1,35,2630.574417479547,1,7,1,61379.51,306.63,0,1,1.0,736.05,1,1,2,1,1.0,72408.0,39896.68
12062,1,59,2630.574417479547,1,7,1,161529.48,507.52,0,0,2.0,674.23,0,0,1,2,1.0,187077.05,104994.16
12063,1,48,1520.15,1,7,1,145683.54,378.1,0,1,4.0,753.81,0,1,2,1,1.0,180595.33,0.0
12064,0,23,2455.63,1,7,1,25255.96,131.71,0,1,1.0,658.02,1,0,1,3,1.0,47367.68,16416.37
12065,0,62,2999.56,1,7,0,126109.61,706.69,0,0,1.0,822.76,0,2,4,1,1.0,198012.45,88276.73
12066,0,26,3974.47,1,7,1,131836.83,698.16,1,1,2.0,750.0,0,0,2,0,1.0,203933.93,48210.12045222018
12067,1,42,1555.81,1,4,1,24798.23,147.97,0,1,3.0,752.11,0,1,2,0,1.0,35222.83,17358.76
12068,1,38,1869.3,1,7,1,105516.6,301.66,1,1,2.0,790.96,0,0,4,0,1.0,148461.48,79137.45
12069,1,62,1919.51,0,3,2,139384.36,727.65,1,1,2.0,845.27,0,2,4,0,1.0,159314.19,0.0
12070,0,57,2106.32,1,7,1,50385.3,233.31,0,0,4.0,615.42,0,1,2,2,1.0,86713.56,0.0
12071,0,18,1567.02,1,1,1,74137.99,464.04,1,1,2.0,682.39,1,1,4,1,1.0,119014.7,51896.59
12072,1,18,1908.23,1,7,1,163115.56,421.65,0,0,1.0,658.13,0,1,3,1,1.0,274779.84,114180.89
12073,0,61,937.91,1,1,1,61674.32,214.84,0,1,3.0,666.63,0,2,3,1,0.0,80439.85,0.0
12074,1,53,2630.574417479547,1,1,1,24107.29,409.2937219655324,0,1,2.0,627.73,0,1,3,2,1.0,34140.59,48210.12045222018
12075,0,56,3529.37,1,7,0,96670.27,482.05,1,1,2.0,781.78,1,1,4,1,1.0,122531.44,0.0
12076,0,45,2630.574417479547,1,4,0,49373.31,373.15,0,0,3.0,662.97,0,0,3,0,1.0,80544.73,34561.32
12077,1,29,2630.574417479547,1,1,2,125209.5,555.3,0,0,3.0,734.12,1,2,2,1,1.0,227277.61,81386.18
12078,1,60,1259.23,1,7,1,140571.72,488.88,0,1,3.0,683.88,1,1,1,1,1.0,199969.49,91371.62
12079,1,25,1949.4,2,1,1,82165.81,350.93,0,0,3.0,629.17,0,2,3,2,0.0,129290.21,0.0
12080,0,29,4030.04,1,1,1,42862.1,156.03,1,0,2.0,785.68,1,0,1,1,0.0,57219.59,0.0
12081,0,63,2630.574417479547,1,4,0,26887.71,344.13,1,1,3.0,731.5004390611086,0,1,4,1,1.0,49668.69,18821.4
12082,1,34,1511.52,1,7,1,192407.21,586.11,0,1,3.0,780.41,1,2,2,0,1.0,297530.8,134685.05
12083,1,62,1412.34,1,1,1,31598.85,155.61,1,1,2.0,690.11,0,0,1,1,1.0,42246.34,20539.25
12084,1,42,1307.69,1,1,1,46423.79,241.49,0,1,2.0,608.71,0,2,2,2,1.0,52633.96,0.0
12085,1,40,5500.65,1,1,1,166316.58,704.81,1,1,2.0,657.2,0,0,3,0,1.0,290493.41,108105.78
12086,1,63,3526.8,1,1,0,115783.39,554.42,1,1,5.0,828.7,0,0,4,1,1.0,172454.02,0.0
12087,1,63,2413.03,1,7,1,78190.34,297.52,0,1,2.0,769.54,0,1,3,0,1.0,93356.62,54733.24
12088,0,22,4811.92,1,7,1,46429.03,360.55,1,1,3.0,615.33,0,0,1,1,0.0,64572.23,0.0
12089,1,18,2526.48,1,7,1,36413.2,374.45,0,0,2.0,745.82,1,2,3,2,0.0,58259.02,0.0
12090,1,61,3740.93,0,3,2,31978.93,107.98,0,1,1.0,865.15,0,0,1,1,1.0,59970.57,48210.12045222018
12091,1,64,1520.37,1,1,1,49276.3,266.18,0,0,3.0,697.17,0,0,1,0,1.0,70864.19,34493.41
12092,1,38,4166.93,1,7,1,117691.91,579.88,0,1,2.2530265023448575,738.91,0,2,1,2,1.0,133890.56,76499.74
12093,0,53,3889.09,1,1,2,287414.98,807.54,1,0,1.0,666.1,0,2,3,1,0.0,456083.98,0.0
12094,0,20,1982.65,1,1,1,100702.45,447.22,0,1,2.0,818.74,0,0,1,2,1.0,152649.78,75526.84
12095,0,29,2630.574417479547,1,1,1,75134.55,188.65,0,0,1.0,704.12,1,3,3,1,1.0,116724.9,48837.46
12096,1,48,3045.4,1,7,1,117395.68,509.23,0,1,2.0,772.24,0,2,1,0,1.0,143121.71,93916.54
12097,0,51,1940.66,1,1,0,47458.65,237.19,1,1,2.0,770.38,1,1,2,1,0.0,60248.73,0.0
12098,1,18,1468.45,1,7,1,79480.94,275.73,0,0,2.0,744.59,0,3,2,1,1.0,92348.31,0.0
12099,1,18,1845.13,1,7,1,22966.29,107.83,1,0,3.0,747.88,0,0,4,1,1.0,42250.84,48210.12045222018
12100,0,18,2630.574417479547,1,7,1,100857.29,530.14,0,1,1.0,780.39,0,2,1,0,1.0,130587.8,75642.97
12101,1,64,6939.3,1,1,1,137396.0,1272.8,1,1,3.0,770.6,0,2,3,0,1.0,229209.91,96177.2
12102,0,30,1837.76,1,7,1,133238.73,464.95,1,1,2.0,715.03,0,1,4,0,1.0,194524.99,93267.11
12103,1,18,2630.574417479547,1,7,1,46344.75,245.03,0,0,2.0,825.55,0,1,4,0,1.0,77238.28,32441.32
12104,0,45,2770.7,1,1,1,155929.62,853.32,0,1,2.0,637.79,0,3,2,1,0.0,278275.71,0.0
12105,0,53,1344.76,1,7,0,51959.02,307.73,1,1,3.0,843.72,0,0,1,0,0.0,57331.06,0.0
12106,0,33,5681.44,2,4,2,92572.4,651.45,1,1,2.0,841.65,0,1,3,0,1.0,109225.81,74057.92
12107,0,25,1049.7,1,1,1,29126.07,156.44,0,1,4.0,659.52,1,1,2,0,0.0,55008.78,0.0
12108,1,45,5884.23,1,1,1,249214.99,667.33,1,0,2.0,823.34,1,3,2,1,1.0,443170.96,199371.99
12109,1,60,675.61,0,3,1,43246.49,231.07,0,1,1.0,842.42,0,1,4,2,0.0,65339.77,0.0
12110,0,20,1858.32,1,1,1,104417.02,501.84,0,1,2.0,655.52,0,1,3,0,1.0,173827.74,67871.06
12111,0,19,3365.86,1,7,1,116966.15,491.94,0,1,2.0,872.66,0,1,2,0,0.0,183193.61,116966.15
12112,0,54,2169.37,1,1,1,121133.53,396.62,1,1,2.0,716.53,0,1,3,0,1.0,148670.17,84793.47
12113,1,18,3610.71,1,7,2,236497.75,647.42,0,1,2.0,781.55,0,3,1,2,1.0,305596.35,189198.2
12114,0,21,1751.61,1,7,1,36687.24,184.98,0,1,2.0,778.72,0,0,4,1,1.0,60034.77,25681.07
12115,1,64,2873.78,2,3,1,70719.98,346.37,0,1,2.0,848.5,0,2,3,2,0.0,113677.89,49503.99
12116,0,56,1571.15,1,1,1,123874.53,480.87,0,1,2.0,699.09,0,1,2,1,1.0,225178.0,86712.17
12117,1,58,1356.99,1,4,0,24177.7,122.46,1,1,2.0,818.25,0,1,4,1,1.0,38755.63,16924.39
12118,1,27,1555.06,1,7,1,78540.15,263.07,1,0,3.0,798.43,0,3,1,0,1.0,112282.87,0.0
12119,0,19,1579.93,1,4,1,45989.37,371.44,1,0,2.0,670.24,0,0,4,1,1.0,74669.84,29893.09
12120,1,36,2722.97,1,7,1,87052.67,532.34,1,1,2.0,819.83,0,2,3,2,1.0,160168.24,60936.87
12121,0,19,1188.14,1,7,0,23151.69,188.97,0,1,4.0,693.27,0,2,1,1,1.0,37155.3,16206.18
12122,1,56,2440.0,1,4,1,52434.13,236.26,0,1,4.0,691.66,1,2,4,2,1.0,94179.5,36703.89
12123,0,38,1096.44,1,7,1,20739.86,160.65,0,0,1.0,648.64,0,1,1,0,0.0,25405.64,0.0
12124,0,18,1866.78,1,7,1,20891.16,139.12,0,1,2.2530265023448575,661.73,0,0,1,0,1.0,32226.95,13579.25
12125,1,61,1992.36,1,7,1,126320.72,505.88,1,0,2.0,824.93,0,2,2,0,1.0,205784.46,94740.54
12126,1,39,2630.574417479547,1,7,0,64195.96,252.48,0,1,2.0,738.09,0,1,2,1,1.0,105680.35,44937.17
12127,0,56,1689.4,1,1,2,157551.9,454.76,0,0,3.0,665.7,0,3,1,2,1.0,133335.87613228548,102408.74
12128,0,18,4183.31,1,7,2,156383.49,501.79,0,0,3.0,818.22,0,2,2,2,1.0,270361.11,117287.62
12129,0,20,2611.5,1,1,0,27303.93,127.09,1,1,4.0,725.94,0,1,4,0,1.0,46550.97,19112.75
12130,0,62,4805.56,1,4,2,71467.93,445.68,0,1,2.0,834.7,1,0,2,2,1.0,95747.93,57174.34
12131,1,55,2630.574417479547,2,7,1,110621.67,754.7,1,1,2.0,832.65,0,3,1,2,1.0,128045.08,77435.17
12132,1,18,1110.09,1,7,1,27321.65,192.1,0,0,4.0,644.5,0,0,1,1,1.0,38971.03,0.0
12133,0,44,12354.96,1,7,2,201237.54,1009.32,0,1,2.0,832.58,0,3,1,0,1.0,326377.28,150928.16
12134,0,47,2309.16,1,1,2,39369.92,193.86,0,1,2.0,848.11,0,1,1,2,1.0,45409.74,31495.94
12135,0,65,1815.75,0,3,0,131042.99,375.21,0,1,2.0,835.54,1,2,3,1,1.0,230536.33,0.0
12136,1,28,2972.65,1,7,1,97906.31,492.38,0,0,1.0,832.69,1,2,3,2,1.0,114911.18,68534.42
12137,0,32,3229.52,1,1,1,92523.84,439.44,0,0,3.0,804.68,1,1,2,2,1.0,153122.47,64766.69
12138,1,18,2556.52,1,4,1,66814.35,490.85,0,0,3.0,848.36,0,0,2,0,1.0,100451.45,46770.04
12139,1,63,2507.34,1,7,1,73176.18,808.04,1,1,2.0,841.97,0,1,2,1,1.0,116829.99,51223.33
12140,1,30,2630.574417479547,1,1,1,129774.96,505.65,0,1,3.0,741.99,0,1,3,2,1.0,174449.86,84353.72
12141,1,30,2630.574417479547,1,7,0,111221.25,613.41,1,1,2.0,696.31,1,1,2,0,1.0,127575.37,77854.88
12142,0,55,3463.45,1,7,2,177206.6,551.76,0,1,5.0,747.24,0,2,4,3,1.0,234775.11,124044.62
12143,1,63,1657.62,1,7,1,14208.28,163.43,0,0,2.0,602.23,0,2,2,1,0.0,21355.18,0.0
12144,2,18,2884.65,1,1,2,95159.98,440.7,1,1,4.0,741.11,0,2,2,2,1.0,171739.76,61853.99
12145,1,47,1377.58,1,1,1,117690.4,431.8,1,1,3.0,678.08,1,0,3,2,1.0,164797.76,82383.28
12146,0,28,2045.91,1,7,1,28343.1,136.07,0,0,1.0,691.45,0,0,2,1,1.0,44201.07,18423.02
12147,0,26,4147.1,1,4,1,108170.28,604.81,1,1,2.0,707.45,0,1,2,1,1.0,189276.49,0.0
12148,0,28,1538.38,1,7,1,46221.27,257.61,1,1,3.0,871.2,0,1,3,1,1.0,71054.98,36977.02
12149,1,46,1129.61,1,7,1,105287.16,473.54,0,0,2.0,758.17,0,0,3,2,0.0,120665.42,0.0
12150,0,36,1010.07,1,7,1,27230.07,155.98,0,1,3.0,639.55,0,0,3,1,0.0,46240.5,0.0
12151,1,41,2687.05,1,4,1,74782.23,357.37,0,1,3.0,684.38,0,0,1,0,1.0,99494.94,52347.56
12152,1,64,3263.76,1,7,2,110203.75,400.31,0,1,3.0,701.98,1,3,4,0,1.0,191975.46,71632.44
12153,0,27,2591.75,1,4,1,111437.19,692.62,1,1,3.0,751.3,0,0,4,1,0.0,150887.39,0.0
12154,0,55,1668.84,1,7,1,84038.45,484.6,1,1,1.0,586.84,1,1,3,1,1.0,113867.41,0.0
12155,0,48,2667.31,1,1,0,69614.87,313.03,0,1,2.2530265023448575,737.78,0,0,3,0,1.0,119043.89,48730.41
12156,1,60,2313.53,0,3,1,81489.84,245.06,0,0,1.0,811.49,0,3,4,0,1.0,146643.72,61117.38
12157,0,32,2774.27,1,7,1,108168.45,319.39,0,1,1.0,607.91,0,1,3,1,1.0,133907.3,0.0
12158,0,18,2465.5,1,7,1,66142.95,682.15,0,1,1.0,629.64,0,0,3,0,0.0,85153.92,0.0
12159,1,21,1390.89,1,7,1,25273.14,125.68,0,1,1.0,626.7,0,0,3,2,0.0,27848.59,0.0
12160,1,42,3220.7,1,1,1,132306.79,394.59,0,0,2.0,729.64,0,1,1,1,1.0,162948.93,92614.75
12161,0,57,3835.24,1,7,1,126323.94,600.41,0,1,3.0,689.4,0,2,2,1,1.0,156070.86,88426.76
12162,1,30,2630.574417479547,2,1,1,68413.0,224.15,0,0,2.0,772.7,0,1,3,1,1.0,116638.29,54730.4
12163,0,18,3397.41,1,7,1,119517.87,440.62,0,0,2.0,749.42,0,1,2,1,1.0,190146.89,83662.51
12164,0,51,2404.36,1,7,0,172014.82,870.13,0,0,3.0,756.93,0,1,4,1,1.0,288912.71,137611.86
12165,0,34,2034.02,1,7,0,144829.3,616.85,0,0,1.0,628.01,0,2,2,2,1.0,226371.57,0.0
12166,1,42,3211.59,1,7,1,36994.32,289.23,0,1,1.0,648.5,0,2,2,0,1.0,56162.79,0.0
12167,1,31,2630.574417479547,1,1,1,76750.42,496.67,0,1,1.0,612.25,0,2,2,0,1.0,129251.43,0.0
12168,1,18,1184.79,1,7,1,64945.19,302.47,0,1,2.0,696.55,1,2,3,0,1.0,88837.19,42214.37
12169,1,35,4566.26,1,1,2,62712.08,319.7,0,1,1.0,863.92,0,0,3,2,1.0,105159.29,50169.66
12170,0,60,2394.85,1,7,1,17700.35,159.83,0,1,2.2530265023448575,744.51,0,2,3,0,1.0,22126.42,12390.24
12171,0,40,2630.574417479547,1,1,2,74396.29,543.89,0,1,2.0,746.71,0,2,4,1,1.0,106244.99,52077.4
12172,0,45,2832.47,1,7,1,149814.84,567.17,0,1,2.2530265023448575,784.28,1,2,3,0,1.0,195281.05,112361.13
12173,1,31,5294.56,1,1,0,153284.24,512.18,1,1,2.0,652.49,0,1,2,0,1.0,219191.81,107298.97
12174,1,18,960.66,1,7,1,7141.98,76.71,0,1,3.0,714.81,0,0,4,0,1.0,7859.62,4642.29
12175,0,22,2766.24,1,7,1,13931.76,172.71,0,0,4.0,652.4,0,2,2,2,1.0,26026.76,9752.23
12176,0,18,1746.44,1,4,0,41135.19,287.54,0,1,3.0,699.07,0,2,4,2,0.0,65088.81,0.0
12177,0,26,1901.34,1,4,1,62525.25,241.13,1,0,1.0,747.3282276246315,0,3,4,0,1.0,72536.56,50020.2
12178,1,29,2165.1,1,7,1,52723.8,266.73,0,1,1.0,711.2877381876683,0,1,3,0,1.0,95229.49,0.0
